f1,f2,mean_abs_interaction
repo_test_ratio,prompt_branching_factor_mean,0.00044091824962444356
patch_lines_deleted,prompt_multi_antecedent_pronoun_ratio,0.00043983161179528843
repo_mean_known_file_size,prompt_mean_conj_chain_len,0.00043980400190257745
prompt_clausal_branching_factor,prompt_adjacent_lemma_overlap_mean,0.0004395253919829022
patch_hunk_gap_mean,prompt_pp_density_per_clause,0.0004395212714569467
patch_num_hunks,prompt_multi_pp_head_ratio,0.0004386462382424644
prompt_pp_density_per_clause,prompt_pronoun_candidate_antecedent_density,0.0004382661225961943
prompt_entity_reuse_ratio,prompt_verb_coordination_ratio,0.0004380128107767691
repo_test_ratio,prompt_sentence_embedding_sim_min,0.0004371092799198849
repo_mean_file_depth,prompt_mean_competing_dependents_per_head,0.00043683337865695293
prompt_verb_coordination_ratio,prompt_multi_pp_head_ratio,0.00043660951248955613
repo_test_file_count,prompt_pronouns_per_sentence,0.00043656062045520046
prompt_mean_competing_dependents_per_head,prompt_noun_coordination_ratio,0.00043644197336531866
prompt_sentence_embedding_sim_mean,prompt_clause_length_mean,0.0004355895593048346
prompt_pp_density_per_clause,prompt_sentence_embedding_sim_mean,0.0004355524787424521
repo_top_level_dir_count,repo_has_tests_dir,0.00043498758822607843
prompt_pronouns_per_sentence,prompt_pronoun_candidate_antecedent_density,0.0004349656236647466
prompt_pp_density_per_noun,prompt_multi_antecedent_pronoun_ratio,0.0004348907493191843
prompt_clause_nesting_depth_mean,prompt_adjacent_lemma_overlap_mean,0.00043475654922926185
prompt_pp_density_per_noun,prompt_multi_pp_head_ratio,0.0004334916676080785
patch_lines_deleted,prompt_multi_pp_head_ratio,0.0004334161203264524
patch_hunk_gap_mean,repo_max_depth,0.00043186789488623754
repo_total_known_size,prompt_clause_nesting_depth_mean,0.00043128856059091266
repo_mean_file_depth,prompt_entity_reuse_ratio,0.00043094847882618894
prompt_adjacent_lemma_overlap_mean,prompt_noun_coordination_ratio,0.00042996886907749386
patch_lines_deleted,prompt_clause_nesting_depth_mean,0.00042909849500357246
patch_hunk_gap_mean,prompt_pronouns_per_sentence,0.00042824609892811263
patch_hunk_gap_mean,prompt_dep_distance_max,0.00042822382062171
repo_test_ratio,prompt_clause_nesting_depth_mean,0.000428132398880363
repo_test_ratio,prompt_clause_length_mean,0.0004280841999574734
prompt_pp_density_per_noun,prompt_attachment_competition_ratio,0.0004260355418412328
repo_file_count,prompt_verb_coordination_ratio,0.0004260133434927926
prompt_mean_competing_dependents_per_head,prompt_multi_antecedent_pronoun_ratio,0.0004258895627290431
patch_hunk_gap_mean,prompt_multi_pp_head_ratio,0.00042569168285817643
repo_python_file_count,prompt_coordination_density,0.00042566330851996734
prompt_sent_count,prompt_pronouns_per_sentence,0.0004248792326535118
repo_mean_file_depth,prompt_pp_density_per_noun,0.0004245908827673939
repo_test_ratio,prompt_dep_distance_mean,0.00042435833792122296
prompt_clausal_branching_factor,prompt_attachment_competition_ratio,0.000423978109765719
prompt_adjacent_lemma_overlap_mean,prompt_multi_antecedent_pronoun_ratio,0.00042371250683578685
prompt_pp_density_per_clause,prompt_mean_conj_chain_len,0.00042297424338080613
repo_test_file_count,prompt_clause_length_mean,0.000422811693663131
repo_top_level_dir_count,prompt_multi_antecedent_pronoun_ratio,0.0004226036964736482
prompt_entity_reuse_ratio,prompt_pronoun_candidate_antecedent_density,0.00042240229685113216
prompt_pp_density_per_clause,prompt_mean_competing_dependents_per_head,0.00042231379214642935
repo_python_file_count,prompt_clause_length_mean,0.00042203633518207967
prompt_pronouns_per_sentence,prompt_verb_coordination_ratio,0.0004217348576902712
repo_top_level_dir_count,prompt_dep_distance_max,0.0004216718363835904
prompt_sent_count,prompt_multi_pp_head_ratio,0.0004215360083776854
prompt_pp_density_per_clause,prompt_dep_distance_max,0.00042137402230266
repo_mean_known_file_size,prompt_clausal_branching_factor,0.0004211795878483961
repo_file_count,prompt_len_bpe,0.00042113023762473795
repo_top_level_dir_count,prompt_attachment_competition_ratio,0.00042072743798119333
repo_python_file_count,prompt_sentence_embedding_sim_mean,0.00042001032586475457
prompt_clausal_branching_factor,prompt_sentence_embedding_sim_mean,0.0004195227728415634
repo_top_level_dir_count,prompt_clause_length_mean,0.0004193823561432813
prompt_mean_competing_dependents_per_head,prompt_dep_distance_max,0.00041926738331934623
repo_test_ratio,prompt_clausal_branching_factor,0.0004188539646066735
patch_lines_deleted,repo_has_examples_dir,0.0004187200457213553
repo_basename_collision_count,prompt_len_bpe,0.0004186556104338728
repo_total_known_size,prompt_pronouns_per_sentence,0.0004182123018614377
prompt_verb_coordination_ratio,prompt_noun_coordination_ratio,0.0004177086823225344
repo_mean_known_file_size,prompt_dep_distance_max,0.00041761276582876345
prompt_adjacent_lemma_overlap_mean,prompt_clause_length_mean,0.00041743091107570326
repo_mean_known_file_size,patch_python_files_changed,0.0004172350266201168
prompt_mean_conj_chain_len,prompt_verb_coordination_ratio,0.0004161938269541099
repo_mean_file_depth,prompt_pp_density_per_clause,0.00041593230299017965
patch_lines_deleted,prompt_pronoun_candidate_antecedent_density,0.0004156328809963378
patch_num_hunks,prompt_verb_coordination_ratio,0.0004151479342036379
repo_test_ratio,prompt_multi_pp_head_ratio,0.00041502350798551253
prompt_adjacent_lemma_overlap_mean,prompt_dep_distance_max,0.00041494950855030626
patch_hunk_gap_mean,prompt_mean_conj_chain_len,0.0004145694593721623
patch_lines_added,prompt_dep_distance_max,0.0004134921739851237
patch_lines_deleted,prompt_dep_distance_max,0.00041290199368688903
repo_top_level_dir_count,prompt_sentence_embedding_sim_mean,0.0004128570310945859
prompt_branching_factor_mean,prompt_mean_conj_chain_len,0.0004122168965281208
prompt_clause_nesting_depth_mean,repo_test_file_count,0.00041067687161891675
prompt_coordination_density,repo_file_count,0.0004101253132957582
repo_python_file_count,prompt_multi_antecedent_pronoun_ratio,0.0004100097901475976
prompt_branching_factor_mean,prompt_verb_coordination_ratio,0.0004099358274675422
prompt_pp_density_per_clause,prompt_clausal_branching_factor,0.00040983904964751446
patch_num_hunks,repo_has_examples_dir,0.00040936093465709195
prompt_mean_competing_dependents_per_head,prompt_verb_coordination_ratio,0.0004091157261513232
patch_lines_added,prompt_verb_coordination_ratio,0.00040853103347744435
prompt_dep_distance_mean,prompt_noun_coordination_ratio,0.0004080549628972928
patch_lines_added,prompt_attachment_competition_ratio,0.00040706930450082937
prompt_pronoun_candidate_antecedent_density,prompt_multi_pp_head_ratio,0.00040704876994375987
repo_mean_file_depth,prompt_len_bpe,0.00040699359320762134
prompt_dep_distance_max,prompt_multi_pp_head_ratio,0.00040669470029895905
repo_test_ratio,prompt_multi_antecedent_pronoun_ratio,0.0004055905974476161
prompt_entity_reuse_ratio,prompt_pronouns_per_sentence,0.0004052995037499133
prompt_dep_distance_max,prompt_verb_coordination_ratio,0.000404940040417425
prompt_dep_distance_mean,prompt_adjacent_lemma_overlap_mean,0.00040430842052008943
prompt_coordination_density,prompt_multi_pp_head_ratio,0.00040427544081904365
prompt_len_bpe,prompt_pronoun_candidate_antecedent_density,0.000403681389905001
repo_python_file_count,prompt_dep_distance_max,0.00040367334349250723
prompt_pp_density_per_clause,prompt_noun_coordination_ratio,0.000402612321547052
repo_python_file_count,prompt_pronoun_candidate_antecedent_density,0.0004026038884298106
repo_mean_file_depth,prompt_clause_nesting_depth_mean,0.00040258856358735544
repo_basename_collision_count,prompt_multi_antecedent_pronoun_ratio,0.00040216311161471663
patch_hunk_gap_mean,prompt_clause_nesting_depth_mean,0.0004014612712114981
prompt_branching_factor_mean,prompt_sentence_embedding_sim_mean,0.0004010512281525446
prompt_pp_density_per_noun,prompt_adjacent_lemma_overlap_mean,0.0004008210269313975
repo_basename_collision_count,prompt_adjacent_lemma_overlap_mean,0.000400765788316236
repo_test_ratio,repo_test_file_count,0.0003989884162321378
prompt_adjacent_lemma_overlap_mean,prompt_verb_coordination_ratio,0.0003985865750019936
prompt_sent_count,prompt_pronoun_candidate_antecedent_density,0.00039833912604284456
prompt_dep_distance_mean,prompt_verb_coordination_ratio,0.0003975228000926788
prompt_pp_density_per_clause,repo_test_file_count,0.0003965729895260612
prompt_pronoun_candidate_antecedent_density,prompt_mean_conj_chain_len,0.0003965155499156389
repo_mean_known_file_size,prompt_multi_pp_head_ratio,0.000396447069652358
repo_python_file_count,prompt_clause_nesting_depth_mean,0.00039602906666606747
patch_num_hunks,prompt_multi_antecedent_pronoun_ratio,0.0003960087612829841
repo_total_known_size,prompt_clause_length_mean,0.00039587817784007487
repo_python_file_count,prompt_branching_factor_mean,0.00039560040157721253
prompt_coordination_density,prompt_verb_coordination_ratio,0.0003946031927513412
prompt_mean_conj_chain_len,prompt_attachment_competition_ratio,0.00039439534710112244
repo_python_file_count,prompt_mean_competing_dependents_per_head,0.0003935268693078568
repo_mean_known_file_size,prompt_pp_density_per_noun,0.0003934075077565332
patch_lines_added,patch_src_files_changed,0.00039309556851537805
prompt_len_bpe,prompt_mean_competing_dependents_per_head,0.0003926550654213287
patch_edit_fragmentation,repo_file_count,0.00039197752699751714
repo_top_level_dir_count,prompt_dep_distance_mean,0.0003913769941674924
repo_total_known_size,prompt_adjacent_lemma_overlap_mean,0.00039122305462771376
prompt_multi_antecedent_pronoun_ratio,prompt_sentence_embedding_sim_mean,0.00039097953326614333
prompt_pp_density_per_noun,prompt_verb_coordination_ratio,0.00039056888891956674
patch_lines_deleted,prompt_noun_coordination_ratio,0.0003885272463550413
repo_file_count,prompt_clause_nesting_depth_mean,0.00038850948280279247
repo_mean_file_depth,prompt_coordination_density,0.00038746773042948313
patch_edit_fragmentation,prompt_len_bpe,0.0003869919116968994
repo_total_known_size,prompt_dep_distance_mean,0.00038670390880774956
repo_dir_count,prompt_len_bpe,0.0003866387338557673
prompt_attachment_competition_ratio,prompt_multi_pp_head_ratio,0.00038505837204669784
patch_edit_fragmentation,prompt_entity_reuse_ratio,0.0003849448686096658
repo_python_file_count,patch_python_files_changed,0.0003847434916115508
repo_python_file_count,prompt_adjacent_lemma_overlap_mean,0.00038468208320365844
repo_top_level_dir_count,prompt_clausal_branching_factor,0.0003846653533826008
repo_dir_count,prompt_sent_count,0.0003846344231050628
repo_mean_file_depth,prompt_adjacent_lemma_overlap_mean,0.0003844119489828942
patch_lines_deleted,patch_src_files_changed,0.00038409539857344686
prompt_pronouns_per_sentence,prompt_multi_pp_head_ratio,0.00038404206219571415
prompt_clausal_branching_factor,prompt_verb_coordination_ratio,0.00038051768013778407
prompt_mean_competing_dependents_per_head,prompt_multi_pp_head_ratio,0.0003796534203195425
prompt_branching_factor_mean,prompt_noun_coordination_ratio,0.0003795064775467472
prompt_pronouns_per_sentence,prompt_noun_coordination_ratio,0.00037888787710322626
repo_total_known_size,prompt_mean_competing_dependents_per_head,0.0003787677064676415
repo_mean_file_depth,prompt_attachment_competition_ratio,0.00037819780780518026
repo_top_level_dir_count,prompt_multi_pp_head_ratio,0.00037816879291305196
patch_hunk_gap_mean,prompt_multi_antecedent_pronoun_ratio,0.0003778445815580456
repo_file_count,repo_test_file_count,0.000377823710037511
repo_test_ratio,prompt_adjacent_lemma_overlap_mean,0.0003775912831435828
prompt_sent_count,prompt_entity_reuse_ratio,0.00037726992829851717
repo_python_file_count,prompt_clausal_branching_factor,0.00037698965992379773
repo_python_file_count,prompt_pronouns_per_sentence,0.00037635231274860695
prompt_pp_density_per_clause,prompt_clause_nesting_depth_mean,0.0003755992594409623
prompt_pp_density_per_clause,prompt_multi_antecedent_pronoun_ratio,0.00037544742433819186
repo_total_known_size,prompt_sentence_embedding_sim_mean,0.00037540889268068884
prompt_dep_distance_max,prompt_noun_coordination_ratio,0.000374455814901003
prompt_mean_competing_dependents_per_head,prompt_clausal_branching_factor,0.00037276838674031603
repo_mean_known_file_size,prompt_noun_coordination_ratio,0.00037241846983058867
prompt_dep_distance_mean,prompt_multi_antecedent_pronoun_ratio,0.0003716978470732946
repo_dir_count,repo_has_docs_dir,0.00037123482341078657
repo_python_file_count,patch_edit_fragmentation,0.00037123086466440535
prompt_sent_count,prompt_clause_length_mean,0.00037066866441157594
repo_file_count,prompt_pronoun_candidate_antecedent_density,0.00037025935551566786
prompt_sentence_embedding_sim_mean,prompt_verb_coordination_ratio,0.0003702114041602366
patch_hunk_gap_mean,patch_primary_file_depth,0.0003701150731867592
repo_total_known_size,prompt_sentence_embedding_sim_min,0.00036853401397906005
repo_python_file_count,prompt_attachment_competition_ratio,0.0003683865764006102
prompt_pronouns_per_sentence,prompt_mean_conj_chain_len,0.0003682209921606187
prompt_clause_length_mean,prompt_verb_coordination_ratio,0.00036737345159798567
repo_top_level_dir_count,prompt_mean_conj_chain_len,0.0003670950197390718
prompt_mean_competing_dependents_per_head,prompt_dep_distance_mean,0.0003670664922504597
patch_lines_added,prompt_multi_antecedent_pronoun_ratio,0.00036675879329546373
repo_test_ratio,prompt_dep_distance_max,0.0003658258725038816
prompt_clausal_branching_factor,prompt_multi_antecedent_pronoun_ratio,0.00036553948124659624
prompt_clause_nesting_depth_mean,prompt_mean_conj_chain_len,0.0003651310391168986
prompt_sent_count,prompt_len_bpe,0.00036459492959155996
patch_python_files_changed,prompt_adjacent_lemma_overlap_mean,0.00036440382745226135
repo_dir_count,prompt_dep_distance_max,0.00036406419298456305
repo_total_known_size,prompt_mean_conj_chain_len,0.00036347160720389136
repo_file_count,prompt_dep_distance_mean,0.00036250339535695764
prompt_pp_density_per_clause,prompt_verb_coordination_ratio,0.000361896088298221
prompt_entity_reuse_ratio,prompt_noun_coordination_ratio,0.00036140795212459304
repo_dir_count,prompt_adjacent_lemma_overlap_mean,0.0003609343250489534
prompt_dep_distance_mean,prompt_mean_conj_chain_len,0.00036014856332433067
prompt_sent_count,prompt_noun_coordination_ratio,0.0003595831225857192
repo_basename_collision_count,prompt_branching_factor_mean,0.0003587542378203381
prompt_clause_nesting_depth_mean,prompt_verb_coordination_ratio,0.000358464043649458
repo_python_file_count,prompt_pp_density_per_noun,0.0003582051387435306
prompt_sent_count,prompt_clause_nesting_depth_mean,0.0003572358300563195
repo_mean_file_depth,prompt_pronouns_per_sentence,0.00035641388098407083
prompt_len_bpe,prompt_mean_conj_chain_len,0.0003556554715849784
repo_dir_count,prompt_sentence_embedding_sim_mean,0.00035556200835728803
prompt_entity_reuse_ratio,prompt_mean_conj_chain_len,0.0003554038701771464
prompt_len_bpe,prompt_multi_antecedent_pronoun_ratio,0.0003546399141230745
prompt_verb_coordination_ratio,prompt_attachment_competition_ratio,0.0003545587391628508
prompt_mean_competing_dependents_per_head,prompt_mean_conj_chain_len,0.0003544477868795205
repo_test_ratio,prompt_verb_coordination_ratio,0.0003529195528259503
repo_mean_file_depth,prompt_clausal_branching_factor,0.0003528782084166871
prompt_branching_factor_mean,prompt_attachment_competition_ratio,0.0003516897126060087
repo_file_count,prompt_mean_competing_dependents_per_head,0.0003515821491771359
repo_top_level_dir_count,prompt_sent_count,0.0003511521690924752
repo_file_count,prompt_branching_factor_mean,0.00035076752100757555
repo_mean_file_depth,prompt_dep_distance_max,0.00034979307367927366
repo_dir_count,prompt_clause_length_mean,0.0003496167160248594
repo_basename_collision_count,prompt_attachment_competition_ratio,0.00034958959858895393
patch_python_files_changed,prompt_coordination_density,0.00034957660562891674
prompt_clause_nesting_depth_mean,prompt_noun_coordination_ratio,0.00034877465835659986
repo_basename_collision_count,prompt_entity_reuse_ratio,0.0003473080837932088
repo_total_known_size,prompt_multi_antecedent_pronoun_ratio,0.00034640379469474475
prompt_branching_factor_mean,prompt_multi_antecedent_pronoun_ratio,0.00034534401454468157
repo_mean_known_file_size,prompt_verb_coordination_ratio,0.0003450917148083574
repo_python_file_count,repo_has_docs_dir,0.0003447826083146068
prompt_adjacent_lemma_overlap_mean,prompt_mean_conj_chain_len,0.00034451132278798214
repo_mean_file_depth,prompt_pronoun_candidate_antecedent_density,0.0003440818158212929
repo_file_count,prompt_adjacent_lemma_overlap_mean,0.00034386665762800724
repo_dir_count,prompt_branching_factor_mean,0.00034335650786448713
repo_test_file_count,prompt_clausal_branching_factor,0.0003425838472156621
repo_python_file_count,prompt_pp_density_per_clause,0.0003425500837990377
repo_total_known_size,prompt_pronoun_candidate_antecedent_density,0.00034202532440662085
patch_python_files_changed,prompt_clausal_branching_factor,0.0003412785262591213
repo_mean_file_depth,prompt_branching_factor_mean,0.000340689155520561
patch_python_files_changed,prompt_pp_density_per_clause,0.0003399777341619499
prompt_sent_count,prompt_branching_factor_mean,0.0003393076024698437
repo_test_file_count,prompt_mean_conj_chain_len,0.0003390984661392405
repo_dir_count,prompt_pronouns_per_sentence,0.00033867873966724626
patch_hunk_gap_mean,prompt_verb_coordination_ratio,0.0003377833326676113
prompt_sentence_embedding_sim_mean,prompt_noun_coordination_ratio,0.00033766943364390146
prompt_entity_reuse_ratio,prompt_clausal_branching_factor,0.00033722525700805354
repo_test_file_count,prompt_pronoun_candidate_antecedent_density,0.0003370264409912302
prompt_pronoun_candidate_antecedent_density,prompt_noun_coordination_ratio,0.0003362462171142227
prompt_entity_reuse_ratio,prompt_multi_antecedent_pronoun_ratio,0.0003356121366792703
repo_total_known_size,prompt_multi_pp_head_ratio,0.00033427571575711664
repo_total_known_size,prompt_verb_coordination_ratio,0.0003338489661049385
repo_python_file_count,prompt_verb_coordination_ratio,0.00033379280058074554
prompt_clause_length_mean,prompt_multi_pp_head_ratio,0.0003336628052118049
repo_mean_known_file_size,patch_churn_gini_over_files,0.0003330288614730418
prompt_sent_count,prompt_clausal_branching_factor,0.00033229623933396247
repo_python_file_count,prompt_multi_pp_head_ratio,0.00033218645209759736
prompt_len_bpe,prompt_verb_coordination_ratio,0.0003320367187657956
prompt_clausal_branching_factor,prompt_multi_pp_head_ratio,0.00033190811019897636
repo_top_level_dir_count,patch_churn_gini_over_files,0.0003315746777136534
prompt_sentence_embedding_sim_mean,prompt_multi_pp_head_ratio,0.00033064080409621625
prompt_sent_count,repo_test_file_count,0.00033057797173542046
prompt_sent_count,prompt_attachment_competition_ratio,0.0003299904771107576
patch_python_files_changed,patch_num_unique_dirs_changed,0.0003288415080442402
repo_python_file_count,prompt_mean_conj_chain_len,0.00032845962359331974
repo_basename_collision_count,prompt_pronouns_per_sentence,0.0003284048882101014
repo_dir_count,prompt_verb_coordination_ratio,0.00032629549329201796
repo_total_known_size,prompt_attachment_competition_ratio,0.00032592081021622164
repo_file_count,prompt_pronouns_per_sentence,0.0003246907003986126
repo_dir_count,prompt_clause_nesting_depth_mean,0.00032397124627906896
prompt_sent_count,repo_basename_collision_count,0.00032377017886797276
patch_edit_fragmentation,repo_test_file_count,0.00032371998853077485
repo_top_level_dir_count,prompt_verb_coordination_ratio,0.0003228253004385145
repo_dir_count,prompt_pp_density_per_clause,0.00032053522010244364
prompt_coordination_density,prompt_noun_coordination_ratio,0.0003203808109703019
prompt_dep_distance_mean,prompt_multi_pp_head_ratio,0.0003191169302725785
repo_dir_count,prompt_entity_reuse_ratio,0.0003186112746742949
repo_mean_file_depth,prompt_sentence_embedding_sim_mean,0.00031848954515068293
prompt_clause_nesting_depth_mean,prompt_multi_pp_head_ratio,0.00031848055098102345
repo_test_file_count,prompt_adjacent_lemma_overlap_mean,0.0003182542986568094
repo_mean_file_depth,prompt_dep_distance_mean,0.00031788380337614353
prompt_pp_density_per_noun,repo_file_count,0.00031633127529116046
repo_basename_collision_count,prompt_mean_competing_dependents_per_head,0.00031547232958816586
repo_basename_collision_count,patch_churn_gini_over_files,0.00031542288313025137
prompt_sent_count,prompt_mean_competing_dependents_per_head,0.00031534567406539093
repo_mean_file_depth,prompt_sentence_embedding_sim_min,0.0003150964832893615
prompt_attachment_competition_ratio,prompt_noun_coordination_ratio,0.0003142369699261529
repo_file_count,prompt_pp_density_per_clause,0.000313965746192485
patch_lines_added,repo_max_depth,0.0003133397781894658
repo_basename_collision_count,prompt_sentence_embedding_sim_mean,0.0003126539661072058
repo_test_file_count,prompt_sentence_embedding_sim_mean,0.000312155403738082
repo_basename_collision_count,repo_max_depth,0.0003108617628129506
repo_file_count,prompt_dep_distance_max,0.0003104355945400096
repo_file_count,prompt_clause_length_mean,0.00030965126057248983
repo_basename_collision_count,prompt_clausal_branching_factor,0.00030700133074031935
repo_mean_file_depth,prompt_multi_pp_head_ratio,0.00030690677809729186
repo_python_file_count,patch_primary_file_depth,0.000305798816140604
patch_num_hunks,patch_src_files_changed,0.00030539951226528193
prompt_clause_length_mean,prompt_noun_coordination_ratio,0.00030419604746446916
prompt_len_bpe,prompt_noun_coordination_ratio,0.0003040928580424148
prompt_sent_count,prompt_pp_density_per_clause,0.00030365945185991566
repo_basename_collision_count,prompt_dep_distance_mean,0.00030103885848323063
repo_top_level_dir_count,repo_max_depth,0.00030095093921467367
prompt_pronouns_per_sentence,prompt_multi_antecedent_pronoun_ratio,0.0003004492097567305
repo_file_count,repo_has_tests_dir,0.00030033713033594063
patch_python_files_changed,prompt_len_bpe,0.0003000253454222459
repo_file_count,prompt_mean_conj_chain_len,0.00029884944628073666
repo_python_file_count,repo_max_depth,0.00029875037522298574
prompt_dep_distance_max,prompt_multi_antecedent_pronoun_ratio,0.0002986591871084628
prompt_sent_count,prompt_dep_distance_max,0.0002974998457806578
prompt_multi_antecedent_pronoun_ratio,prompt_mean_conj_chain_len,0.00029710073512213977
patch_python_files_changed,patch_src_files_changed,0.00029690309159162843
repo_mean_file_depth,prompt_mean_conj_chain_len,0.0002965061134858646
repo_basename_collision_count,prompt_mean_conj_chain_len,0.0002957050607482838
repo_python_file_count,patch_churn_gini_over_files,0.00029271238743610803
patch_python_files_changed,patch_edit_fragmentation,0.0002921910391215534
prompt_multi_antecedent_pronoun_ratio,prompt_verb_coordination_ratio,0.00029062673913258445
prompt_pp_density_per_noun,prompt_noun_coordination_ratio,0.00029032629576993316
repo_mean_file_depth,prompt_verb_coordination_ratio,0.00028989741576769876
repo_test_ratio,prompt_noun_coordination_ratio,0.0002894018620145001
repo_file_count,prompt_clausal_branching_factor,0.000288937969997221
prompt_multi_antecedent_pronoun_ratio,prompt_multi_pp_head_ratio,0.00028761508286373455
repo_mean_file_depth,prompt_noun_coordination_ratio,0.00028731884528441733
repo_dir_count,repo_has_examples_dir,0.00028688745302587267
repo_test_file_count,prompt_verb_coordination_ratio,0.0002867051058304134
repo_basename_collision_count,prompt_pronoun_candidate_antecedent_density,0.00028644071954090304
patch_lines_added,repo_has_examples_dir,0.0002853083368547209
repo_python_file_count,prompt_dep_distance_mean,0.0002842462566898005
patch_edit_fragmentation,prompt_pronouns_per_sentence,0.00028341489147702556
prompt_sent_count,prompt_dep_distance_mean,0.00028289400111948174
repo_test_file_count,prompt_multi_pp_head_ratio,0.00028203195706173127
prompt_multi_antecedent_pronoun_ratio,prompt_noun_coordination_ratio,0.0002818437958725083
repo_test_ratio,patch_primary_file_depth,0.0002807655268118077
patch_python_files_changed,repo_test_file_count,0.0002801490900484823
patch_num_hunks,prompt_mean_pp_chain_depth,0.0002798316127424228
prompt_coordination_density,prompt_mean_pp_chain_depth,0.0002796673989031958
repo_mean_file_depth,prompt_clause_length_mean,0.0002795855703669049
repo_basename_collision_count,prompt_pp_density_per_noun,0.00027906806235190016
patch_edit_fragmentation,prompt_sentence_embedding_sim_mean,0.00027897587938355745
prompt_mean_competing_dependents_per_head,repo_test_file_count,0.00027855763184930315
patch_edit_fragmentation,prompt_attachment_competition_ratio,0.0002782571042910294
repo_mean_file_depth,repo_max_depth,0.00027730399708952776
patch_hunk_gap_mean,prompt_mean_pp_chain_depth,0.0002767949703262797
prompt_entity_reuse_ratio,repo_max_depth,0.00027632993258368103
repo_total_known_size,prompt_noun_coordination_ratio,0.0002760535219985993
patch_edit_fragmentation,prompt_mean_competing_dependents_per_head,0.00027550699000347396
repo_basename_collision_count,prompt_pp_density_per_clause,0.0002749556210725026
patch_edit_fragmentation,prompt_multi_pp_head_ratio,0.0002745933594660506
patch_edit_fragmentation,prompt_clausal_branching_factor,0.00027454260523637503
repo_basename_collision_count,prompt_clause_length_mean,0.0002733726397774094
repo_mean_known_file_size,patch_primary_file_depth,0.0002731428592377509
repo_test_ratio,repo_has_examples_dir,0.0002727871830926169
repo_test_file_count,prompt_attachment_competition_ratio,0.00027214384042378105
repo_dir_count,prompt_mean_conj_chain_len,0.000270338193245314
repo_file_count,prompt_multi_pp_head_ratio,0.0002702000388441135
patch_python_files_changed,repo_file_count,0.00026996202610382326
patch_python_files_changed,prompt_attachment_competition_ratio,0.000269440836101059
prompt_pp_density_per_clause,prompt_mean_pp_chain_depth,0.00026928413674233046
patch_edit_fragmentation,prompt_pp_density_per_noun,0.00026794263199253536
prompt_mean_conj_chain_len,prompt_multi_pp_head_ratio,0.0002678828182662147
repo_dir_count,prompt_mean_competing_dependents_per_head,0.0002671368142715254
prompt_branching_factor_mean,prompt_sentence_embedding_sim_min,0.0002664487420164908
patch_hunk_gap_mean,repo_has_docs_dir,0.0002663631895760016
prompt_adjacent_lemma_overlap_mean,repo_max_depth,0.00026633388078683035
repo_basename_collision_count,prompt_dep_distance_max,0.00026447748636954647
repo_dir_count,repo_max_depth,0.0002643444212342769
repo_mean_file_depth,repo_has_tests_dir,0.00026294418815861676
repo_test_ratio,repo_max_depth,0.0002622270112097811
repo_test_file_count,prompt_noun_coordination_ratio,0.00026134523957568043
prompt_clausal_branching_factor,prompt_noun_coordination_ratio,0.00026039647385334743
prompt_sent_count,prompt_mean_conj_chain_len,0.00025957938410989864
prompt_sent_count,prompt_multi_antecedent_pronoun_ratio,0.0002588351447975754
repo_dir_count,patch_primary_file_depth,0.000258104760778508
patch_python_files_changed,prompt_pronoun_candidate_antecedent_density,0.00025785944010323086
repo_test_file_count,prompt_multi_antecedent_pronoun_ratio,0.0002578097827871566
repo_file_count,prompt_attachment_competition_ratio,0.0002566962927816804
prompt_sent_count,prompt_verb_coordination_ratio,0.0002565245134282638
prompt_multi_pp_head_ratio,prompt_noun_coordination_ratio,0.00025628555420895887
repo_basename_collision_count,prompt_sentence_embedding_sim_min,0.00025608986048993065
patch_python_files_changed,prompt_sent_count,0.0002555204341067862
patch_edit_fragmentation,prompt_coordination_density,0.000254518204001998
repo_dir_count,prompt_pp_density_per_noun,0.0002540035419895577
repo_top_level_dir_count,repo_has_examples_dir,0.0002536297059080002
repo_mean_known_file_size,repo_max_depth,0.00025345745292659863
patch_hunk_gap_mean,patch_churn_gini_over_files,0.0002528236050952143
repo_dir_count,prompt_pronoun_candidate_antecedent_density,0.0002526786085833556
patch_python_files_changed,repo_basename_collision_count,0.00025238250949557057
prompt_mean_competing_dependents_per_head,repo_has_examples_dir,0.00025230985853658366
repo_basename_collision_count,prompt_multi_pp_head_ratio,0.0002518941147924601
patch_edit_fragmentation,prompt_clause_nesting_depth_mean,0.0002518341216390495
repo_test_ratio,patch_churn_gini_over_files,0.0002490998931102511
prompt_clause_length_mean,repo_max_depth,0.00024898750075266735
patch_edit_fragmentation,prompt_multi_antecedent_pronoun_ratio,0.00024814716818510055
patch_lines_deleted,prompt_mean_pp_chain_depth,0.0002480685586634278
repo_total_known_size,patch_primary_file_depth,0.0002479430004355783
repo_file_count,prompt_sentence_embedding_sim_mean,0.00024740905255688883
repo_basename_collision_count,prompt_clause_nesting_depth_mean,0.0002473623964885311
patch_edit_fragmentation,prompt_pronoun_candidate_antecedent_density,0.00024655180165772774
prompt_len_bpe,repo_max_depth,0.00024462833072292034
prompt_sent_count,repo_file_count,0.00024431953991809423
repo_dir_count,prompt_dep_distance_mean,0.00024425507033543835
repo_basename_collision_count,repo_has_tests_dir,0.00024412786485053674
prompt_sent_count,repo_max_depth,0.00024353757625323192
patch_edit_fragmentation,prompt_dep_distance_max,0.00024238912116056113
repo_test_file_count,patch_primary_file_depth,0.00024223437689720764
